Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
697c7e6d1afa42556399d87f,67d5bc0eb679f324ed49e4c8,APPROVED,Not Applicable,2026-01-30T09:48:31.760000Z,2026-01-30T10:25:58.805000Z,2026-01-30T10:25:59.245000Z,2026-01-30T10:25:59.169585Z,2248.0,CO8XZAGN,771,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7e72e38f8005f4afbacf,5cf9179b8c98dc0001d5a431,APPROVED,Not Applicable,2026-01-30T09:48:34.329000Z,2026-01-30T10:12:08.450000Z,2026-01-30T10:12:11.666000Z,2026-01-30T10:12:08.830435Z,1415.0,CO8XZAGN,2411,32,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time
697c7e73400007b92e671adf,6977d3d3530b93fa2eb232b2,APPROVED,Not Applicable,2026-01-30T09:49:00.319000Z,2026-01-30T10:15:25.345000Z,2026-01-30T10:15:26.934000Z,2026-01-30T10:15:25.778608Z,1586.0,CO8XZAGN,18,31,Male,White,Australia,Australia,Australia,English,No,Full-Time
697c7e749729d22688b095d3,6977a604bcc1ea0e94383df0,APPROVED,Not Applicable,2026-01-30T09:55:53.020000Z,2026-01-30T10:23:52.715000Z,2026-01-30T10:23:55.874000Z,2026-01-30T10:23:53.088692Z,1680.0,CO8XZAGN,3,18,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
697c7e74f86b4760c4f4eb1f,6666f378a32940da4fbfebc8,APPROVED,Not Applicable,2026-01-30T09:53:39.997000Z,2026-01-30T10:35:36.990000Z,2026-01-30T10:35:37.534000Z,2026-01-30T10:35:37.461418Z,2517.0,CO8XZAGN,493,35,Female,Black,Kenya,Kenya,Kenya,Swahili,Yes,Unemployed (and job seeking)
697c7e75dd8bc398bf7cea15,678f621c69647fceb87676a1,APPROVED,Not Applicable,2026-01-30T09:48:44.693000Z,2026-01-30T10:14:19.758000Z,2026-01-30T10:14:20.199000Z,2026-01-30T10:14:20.129513Z,1536.0,CO8XZAGN,2082,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
697c7e75f9b08ea74e05c311,68d81c3c92ab53a2166931ac,APPROVED,Not Applicable,2026-01-30T09:50:22.666000Z,2026-01-30T10:20:18.297000Z,2026-01-30T10:20:20.446000Z,2026-01-30T10:20:18.674904Z,1796.0,CO8XZAGN,444,26,Male,Asian,India,India,India,English,No,Full-Time
697c7e76449b4141128f2e99,60633124720a81c0776ca205,APPROVED,Not Applicable,2026-01-30T09:52:32.010000Z,2026-01-30T10:17:32.062000Z,2026-01-30T10:17:32.771000Z,2026-01-30T10:17:32.711738Z,1501.0,CO8XZAGN,364,35,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
697c7e7a8813790e7950c0b7,6439196ac8edf1bbd8c44d13,APPROVED,Not Applicable,2026-01-30T09:49:47.890000Z,2026-01-30T10:16:02.951000Z,2026-01-30T10:16:03.433000Z,2026-01-30T10:16:03.355558Z,1576.0,CO8XZAGN,361,42,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
697c7e7c6b81701825884a9b,6783ebc2e89b75d66d952f41,APPROVED,Not Applicable,2026-01-30T09:48:49.798000Z,2026-01-30T10:20:48.573000Z,2026-01-30T10:20:48.975000Z,2026-01-30T10:20:48.919772Z,1919.0,CO8XZAGN,3085,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
697c7e7cc704838308029a06,60e0cf57e08c9f0c2ee1eb2f,APPROVED,Not Applicable,2026-01-30T09:48:49.125000Z,2026-01-30T10:19:25.489000Z,2026-01-30T10:19:25.986000Z,2026-01-30T10:19:25.933607Z,1837.0,CO8XZAGN,1047,46,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
697c7e8223373105cb9cb0f2,6739e4d9335667b4852ccf4e,APPROVED,Not Applicable,2026-01-30T09:48:56.494000Z,2026-01-30T10:40:50.602000Z,2026-01-30T10:40:51.049000Z,2026-01-30T10:40:50.984202Z,3115.0,CO8XZAGN,2702,55,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
697c7e83eded991523333ebd,663636e1e732142a9c211523,APPROVED,Not Applicable,2026-01-30T09:49:35.846000Z,2026-01-30T10:29:58.510000Z,2026-01-30T10:29:58.979000Z,2026-01-30T10:29:58.887070Z,2423.0,CO8XZAGN,897,50,Female,Mixed,South Africa,South Africa,South Africa,English,No,Other
697c7e8ae551235b7d80b719,5ea98852cb0af2098caf14a4,APPROVED,Not Applicable,2026-01-30T09:51:24.596000Z,2026-01-30T10:18:22.582000Z,2026-01-30T10:18:23.153000Z,2026-01-30T10:18:23.100705Z,1618.0,CO8XZAGN,472,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
697c7e8deec1203019ec4055,6978e510b64ce395a28b38af,APPROVED,Not Applicable,2026-01-30T09:49:09.263000Z,2026-01-30T10:15:17.412000Z,2026-01-30T10:15:17.865000Z,2026-01-30T10:15:17.803617Z,1569.0,CO8XZAGN,2,24,Male,White,Germany,Germany,Germany,German,Yes,Other
697c7e8e55a7edc37fc7acbc,67cea841046ca74e2069ae47,APPROVED,Not Applicable,2026-01-30T09:49:02.685000Z,2026-01-30T10:28:35.547000Z,2026-01-30T10:28:36.048000Z,2026-01-30T10:28:35.974192Z,2373.0,CO8XZAGN,1649,25,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
697c7eb267135f2b33f186bf,69729ec157ce1cd3af21ec13,APPROVED,Not Applicable,2026-01-30T09:49:38.860000Z,2026-01-30T10:26:54.934000Z,2026-01-30T10:26:55.400000Z,2026-01-30T10:26:55.323792Z,2237.0,CO8XZAGN,25,28,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
697c7eb60d9010963498d63d,66a1a7d0d0d19196eb010216,APPROVED,Not Applicable,2026-01-30T09:49:42.593000Z,2026-01-30T10:17:38.195000Z,2026-01-30T10:17:38.622000Z,2026-01-30T10:17:38.566623Z,1676.0,CO8XZAGN,503,38,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7eba42e73685a7167311,60b880518b31da36270782eb,APPROVED,Not Applicable,2026-01-30T09:52:41.538000Z,2026-01-30T10:30:32.322000Z,2026-01-30T10:30:32.765000Z,2026-01-30T10:30:32.713797Z,2271.0,CO8XZAGN,957,32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7ebae4c45e4c23e82792,66b7aca57d8317c2a800416a,APPROVED,Not Applicable,2026-01-30T09:49:54.545000Z,2026-01-30T10:20:30.971000Z,2026-01-30T10:20:32.978000Z,2026-01-30T10:20:31.342054Z,1837.0,CO8XZAGN,848,20,Male,White,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
697c7ec0e57e61d62cc690a6,611e1be4798c107ba969da98,APPROVED,Not Applicable,2026-01-30T09:50:09.052000Z,2026-01-30T10:37:04.848000Z,2026-01-30T10:37:05.299000Z,2026-01-30T10:37:05.239582Z,2816.0,CO8XZAGN,331,36,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c7ec7c6d3e0ea9d8bd9d1,672be724a1f9a800fcbd3d02,APPROVED,Not Applicable,2026-01-30T09:49:59.394000Z,2026-01-30T10:24:37.548000Z,2026-01-30T10:24:37.994000Z,2026-01-30T10:24:37.940174Z,2079.0,CO8XZAGN,1758,29,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
697c7ecff59a3d187018ff79,67341b607b7ab78bc222464e,APPROVED,Not Applicable,2026-01-30T09:50:25.786000Z,2026-01-30T10:24:30.617000Z,2026-01-30T10:24:31.060000Z,2026-01-30T10:24:30.984142Z,2045.0,CO8XZAGN,1019,38,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Unemployed (and job seeking)
697c7ee52421b6ace8f31d27,6781a4f94c667373feaae5a7,APPROVED,Not Applicable,2026-01-30T09:50:39.575000Z,2026-01-30T10:16:14.021000Z,2026-01-30T10:16:14.476000Z,2026-01-30T10:16:14.391922Z,1535.0,CO8XZAGN,426,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
697c7ee6249974895b5a2019,66bcae182779396e45b322ba,APPROVED,Not Applicable,2026-01-30T09:50:30.624000Z,2026-01-30T10:49:17.324000Z,2026-01-30T10:49:17.752000Z,2026-01-30T10:49:17.690394Z,3527.0,CO8XZAGN,441,31,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7ee6e38f8005f4afbae3,578a389e07724c000114c02c,APPROVED,Not Applicable,2026-01-30T09:50:50.697000Z,2026-01-30T10:19:23.058000Z,2026-01-30T10:19:23.899000Z,2026-01-30T10:19:23.838447Z,1713.0,CO8XZAGN,1316,31,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
697c7eeca677f521a9f27267,6054cdc28222dc1ca6f58d8c,APPROVED,Not Applicable,2026-01-30T09:50:41.303000Z,2026-01-30T10:26:12.820000Z,2026-01-30T10:26:13.231000Z,2026-01-30T10:26:13.178362Z,2132.0,CO8XZAGN,2227,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
697c7eedc94bc9ba3f88dacf,5bec6a8b1209fb00011bb521,APPROVED,Not Applicable,2026-01-30T09:50:41.384000Z,2026-01-30T10:17:15.704000Z,2026-01-30T10:17:16.277000Z,2026-01-30T10:17:16.224756Z,1595.0,CO8XZAGN,1381,41,Female,White,Croatia,United Kingdom,Croatia,Croatian,No,Full-Time
697c7eee361d7d75002d6eaf,56ebadebcdfa81000d9e2b67,APPROVED,Not Applicable,2026-01-30T09:51:22.564000Z,2026-01-30T10:14:47.899000Z,2026-01-30T10:14:48.340000Z,2026-01-30T10:14:48.262571Z,1406.0,CO8XZAGN,3738,37,Female,Mixed,Canada,Canada,Canada,English,No,Full-Time
697c7eef5c56694a1e3012f6,60ba101202b7fd117c0f3b94,APPROVED,Not Applicable,2026-01-30T09:50:41.795000Z,2026-01-30T10:17:57.483000Z,2026-01-30T10:17:57.952000Z,2026-01-30T10:17:57.868392Z,1636.0,CO8XZAGN,1183,28,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time
697c7ef08fc5b5865a32c931,6928be84c107e73d131467e9,APPROVED,Not Applicable,2026-01-30T09:50:40.867000Z,2026-01-30T10:26:10.683000Z,2026-01-30T10:26:12.540000Z,2026-01-30T10:26:11.047639Z,2130.0,CO8XZAGN,103,22,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
697c7ef360880f3af7f8a9b0,61767385d5bf6ad7a176572c,APPROVED,Not Applicable,2026-01-30T09:53:51.970000Z,2026-01-30T10:29:33.459000Z,2026-01-30T10:29:33.894000Z,2026-01-30T10:29:33.833049Z,2142.0,CO8XZAGN,784,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7ef53923ec9eec13e70a,69726cef068b98d5fd66be3c,APPROVED,Not Applicable,2026-01-30T09:50:52.833000Z,2026-01-30T10:19:37.069000Z,2026-01-30T10:19:37.502000Z,2026-01-30T10:19:37.431581Z,1725.0,CO8XZAGN,22,32,Male,White,Poland,Poland,Poland,Polish,No,Part-Time
697c7ef8400fc30adcb2fab9,665eef9198efa57e94828636,APPROVED,Not Applicable,2026-01-30T09:52:26.538000Z,2026-01-30T10:37:12.115000Z,2026-01-30T10:37:12.541000Z,2026-01-30T10:37:12.466660Z,2686.0,CO8XZAGN,383,40,Female,Black,Kenya,Kenya,Kenya,English,Yes,DATA_EXPIRED
697c7efc6fbbce738e9cfe9e,66a541eac49274d51e5b29b7,APPROVED,Not Applicable,2026-01-30T09:57:37.822000Z,2026-01-30T10:59:37.043000Z,2026-01-30T10:59:37.550000Z,2026-01-30T10:59:37.484128Z,3720.0,CO8XZAGN,701,27,Female,Black,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month
697c7efcd15b56e74102261a,6977bc673f9a7085d60ffae0,APPROVED,Not Applicable,2026-01-30T09:53:55.097000Z,2026-01-30T10:38:14.709000Z,2026-01-30T11:02:10.711000Z,2026-01-30T10:38:15.055895Z,2660.0,NOCODE,6,48,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
697c7efd8e15721725d1ac06,608abc6251feb3ddc3b2e01d,APPROVED,Not Applicable,2026-01-30T09:52:20.185000Z,2026-01-30T10:22:00.018000Z,2026-01-30T10:22:00.495000Z,2026-01-30T10:22:00.421280Z,1780.0,CO8XZAGN,1142,23,Female,White,Italy,Italy,Italy,Italian,Yes,Other
697c7efe2058bed659f4520b,68f1f1710394e7e19b923f3f,APPROVED,Not Applicable,2026-01-30T09:50:54.318000Z,2026-01-30T10:24:03.183000Z,2026-01-30T10:24:03.627000Z,2026-01-30T10:24:03.563323Z,1989.0,CO8XZAGN,71,31,Male,Asian,India,India,India,Telugu,No,Unemployed (and job seeking)
697c7efed8e91a27d3668979,5edd2d699c9855a147178414,APPROVED,Not Applicable,2026-01-30T09:50:54.644000Z,2026-01-30T10:16:23.849000Z,2026-01-30T10:16:25.158000Z,2026-01-30T10:16:24.250199Z,1530.0,CO8XZAGN,948,24,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time
697c7f020d9010963498d643,660eafee7515c432e850362d,APPROVED,Not Applicable,2026-01-30T09:50:58.329000Z,2026-01-30T10:46:01.847000Z,2026-01-30T10:46:05.157000Z,2026-01-30T10:46:02.244730Z,3304.0,CO8XZAGN,1186,31,Female,Mixed,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
697c7f03a56dc93e689f6eda,5b2e41eb1d2f710001fb32db,APPROVED,Not Applicable,2026-01-30T09:51:10.162000Z,2026-01-30T10:18:19.787000Z,2026-01-30T10:18:21.049000Z,2026-01-30T10:18:20.172405Z,1630.0,CO8XZAGN,2513,41,Female,White,Germany,United Kingdom,Germany,German,No,Part-Time
697c7f04996a39cdbd6256c9,672c99775b51436252e1b231,APPROVED,Not Applicable,2026-01-30T09:51:00.935000Z,2026-01-30T10:29:57.072000Z,2026-01-30T10:29:58.647000Z,2026-01-30T10:29:57.497655Z,2337.0,CO8XZAGN,1695,38,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
697c7f08854f2ac41b32c915,606dd5bde7bc8c04efce0fba,APPROVED,Not Applicable,2026-01-30T09:51:10.870000Z,2026-01-30T10:23:27.698000Z,2026-01-30T10:23:28.127000Z,2026-01-30T10:23:28.061316Z,1937.0,CO8XZAGN,1984,57,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking)
697c7f491668db6f1320a7b3,5a3c0b842f91ec0001dc9bb4,APPROVED,Not Applicable,2026-01-30T09:53:05.523000Z,2026-01-30T10:28:28.992000Z,2026-01-30T10:28:31.363000Z,2026-01-30T10:28:29.368163Z,2124.0,CO8XZAGN,3660,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
697c7f4aa56dc93e689f6ee1,659960f32faa4ff4b116de92,APPROVED,Not Applicable,2026-01-30T09:56:39.182000Z,2026-01-30T10:25:06.303000Z,2026-01-30T10:25:06.723000Z,2026-01-30T10:25:06.664818Z,1708.0,CO8XZAGN,978,24,Female,Mixed,Finland,Finland,Finland,Finnish,Yes,Part-Time
697c7f54fc970dac1b3bf4c9,60e0a0f11799deb4297c7eac,APPROVED,Not Applicable,2026-01-30T09:52:35.283000Z,2026-01-30T10:34:54.564000Z,2026-01-30T10:37:04.158000Z,2026-01-30T10:34:54.924007Z,2540.0,NOCODE,2207,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
697c7f6100908c6e76ebd6df,63468f72be958e0ee54acef9,APPROVED,Not Applicable,2026-01-30T09:54:20.321000Z,2026-01-30T10:19:43.138000Z,2026-01-30T10:19:46.480000Z,2026-01-30T10:19:43.502986Z,1523.0,CO8XZAGN,1457,24,Male,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
697c7f6cf84671ead6b0d19b,5edf878332e230257937edd1,APPROVED,Not Applicable,2026-01-30T09:52:47.874000Z,2026-01-30T10:26:48.469000Z,2026-01-30T10:26:49.413000Z,2026-01-30T10:26:49.348852Z,2041.0,CO8XZAGN,979,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
697c7f72d6c75c3564cc21db,66bb5192a448236a38d9c82f,APPROVED,Not Applicable,2026-01-30T09:53:02.998000Z,2026-01-30T10:23:54.288000Z,2026-01-30T10:23:59.810000Z,2026-01-30T10:23:54.656420Z,1852.0,CO8XZAGN,207,43,Female,Asian,Malaysia,Spain,Malaysia,English,No,DATA_EXPIRED
697c857132912f6281f22502,673de5e55358da149e20d85e,APPROVED,Not Applicable,2026-01-30T10:18:25.756000Z,2026-01-30T11:09:03.817000Z,2026-01-30T11:09:07.554000Z,2026-01-30T11:09:04.354919Z,3039.0,CO8XZAGN,539,56,Male,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
697c7e79370d45de01c5f3eb,5f0766baa1aa2f12767758cd,RETURNED,Not Applicable,2026-01-30T09:48:47.163000Z,,,,,,3353,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697c7eb31559c0ac8aac8041,5a7618b18fe2dc0001057243,RETURNED,Not Applicable,2026-01-30T09:49:48.683000Z,,,,,,7689,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
